TransactionID,risk_score,risk_level,TransactionAmt,ProductCD,predicted_fraud,actual_isFraud,top_reason_1,top_reason_2,top_reason_3,recommended_action,analyst_note
3502500,0.0207762763780487,Low,1104.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3511517,0.0207716848381206,Low,129.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3488915,0.0207697231371275,Low,113.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3572557,0.0207669116129297,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3514909,0.0207567221712146,Low,39.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3561187,0.0207524496036417,Low,20.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3468882,0.0207488152398068,Low,55.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3526667,0.0207454605216104,Low,31.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557750,0.0207303291208282,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3492571,0.0207184051884319,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3561443,0.020716256142775,Low,361.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3575235,0.0207116612025789,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3568126,0.0206989953064099,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3504877,0.0206916649181047,Low,20.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487833,0.0206907943566118,Low,411.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3560749,0.0206856205430184,Low,18.198,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3546455,0.0206749784094072,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528764,0.0206684588786775,Low,446.6,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3568665,0.0206638518739451,Low,171.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3512933,0.0206468931811739,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3484542,0.0206189683839287,Low,25.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548864,0.0205989565972222,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571502,0.0205960189555804,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3545530,0.0205925692969611,Low,12.05,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3539919,0.0205901814801962,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3481009,0.0205794214495903,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3562429,0.0205761960864312,Low,169.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3574843,0.0205713744909631,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3544033,0.0205620172498208,Low,333.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3547798,0.0205437605747092,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3559493,0.0205335570988602,Low,43.774,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3543481,0.0205235551014931,Low,18.382,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3489041,0.0205224668727911,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3482408,0.0205105080664871,Low,87.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3541741,0.0205074690918828,Low,100.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3555770,0.0205049718334524,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3544218,0.0204649355196619,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3533754,0.0204498459651721,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3555444,0.0204346187326646,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3551568,0.0204313896934373,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557263,0.0204289628028942,Low,48.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3567913,0.0204234251977312,Low,57.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3554308,0.0204233252042408,Low,159.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3526582,0.0204197609810873,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3505506,0.0204116152304601,Low,23.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3563181,0.020407334223272,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3478136,0.0204012415510438,Low,46.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3554964,0.0203908100371027,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3551834,0.0203833212436782,Low,275.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3573637,0.0203757050319689,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3469078,0.02037304169892,Low,77.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3565175,0.0203644539444261,Low,20.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3560516,0.0203576445165676,Low,87.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3465703,0.0203538289160306,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3566710,0.0203393659884891,Low,5.55,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3516262,0.020334034131205,Low,209.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3551614,0.0203330112348895,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3484112,0.0203278590387828,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3530735,0.020326266035262,Low,34.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528462,0.0203230076700032,Low,144.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3561656,0.0202925700192912,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3479332,0.0202907366356983,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3536384,0.0202835364941434,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3496398,0.0202814820077875,Low,200.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3523246,0.0202810612539143,Low,45.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557624,0.0202758323880721,Low,20.0,S,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3529891,0.0202671044061122,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3497678,0.0202668159644707,Low,160.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3570873,0.0202476255229948,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3539160,0.0202417964077376,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3498134,0.0202251480969442,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528977,0.0202161249169919,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3551963,0.0202125404565098,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3554591,0.0201947889553751,Low,43.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3559217,0.020189687277403,Low,57.053,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3501722,0.0201894157679617,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3506134,0.020179155295498,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3527731,0.0201696807808002,Low,42.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3543964,0.0201687038060312,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494562,0.0201604754086266,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3559457,0.0201548798233847,Low,97.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3563003,0.020142590493344,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3514719,0.020135375100586,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3512771,0.0201340795031557,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3484058,0.0201327966584111,Low,159.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3483908,0.0201179304365721,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3484199,0.0201084564869404,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3560820,0.0201048031519507,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3538955,0.0200938913655576,Low,98.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3547226,0.020091556131738,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3558748,0.0200884035151426,Low,41.315,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3535999,0.0200860714859584,Low,150.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3534904,0.0200741002770429,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3464307,0.020070777983592,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3462419,0.0200611375536689,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3546426,0.0200592063258143,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3505008,0.0200513734082455,Low,39.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3510715,0.0200493440022137,Low,68.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3543562,0.020041218033691,Low,52.074,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3541727,0.0200410509429989,Low,204.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3512804,0.0200261281484824,Low,20.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3553283,0.0200038983355647,Low,77.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528138,0.0199830260186244,Low,92.99,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487372,0.0199747743725942,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3520515,0.0199692845907879,Low,36.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3558592,0.0199671957190653,Low,10.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3475657,0.0199659112848206,Low,411.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3575159,0.0199597549584826,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3570513,0.0199575272683781,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3468984,0.0199514183910598,Low,34.06,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3551681,0.0199452102160088,Low,87.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3515894,0.0199344067201545,Low,77.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3493326,0.0199341270430341,Low,29.5,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3509955,0.0199280855393498,Low,261.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3466921,0.0199132877292168,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3468226,0.0199024301232023,Low,390.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3492319,0.0198993743711863,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3552853,0.0198982825604108,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3517164,0.0198973247411434,Low,44.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3507530,0.0198886598828004,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3558362,0.0198877794254101,Low,209.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3471738,0.019878183205449,Low,32.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3524931,0.0198733821678785,Low,100.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3503518,0.0198580104741126,Low,87.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3534453,0.0198515773734614,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3476624,0.0198307804714753,Low,44.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3470903,0.0198269036899101,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3573191,0.0198254023617012,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494830,0.0198085553416636,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3512594,0.0198027440433837,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3513144,0.0198005178672491,Low,108.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3500391,0.0197997919728557,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3545333,0.0197773290196085,Low,19.92,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3477573,0.0197723325853156,Low,63.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3459771,0.0197698597556044,Low,26.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3511060,0.0197686530670107,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3482196,0.0197608292054427,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528676,0.0197506569809407,Low,22.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3493318,0.0197437759697197,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3470669,0.0197256664108992,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487114,0.0197209209864968,Low,1434.47,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557479,0.0197186813042596,Low,335.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3553717,0.0197164806682122,Low,97.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3471458,0.0197127699544865,Low,15.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3542484,0.0197027014948246,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3550171,0.019699787842133,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3471548,0.0196967693145289,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3520559,0.0196966613560755,Low,39.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3509982,0.0196961278326309,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3548902,0.0196910355304739,Low,63.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3558172,0.0196799531466114,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3557605,0.0196588798259854,Low,100.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3466736,0.0196582273279024,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3460370,0.0196450244404643,Low,56.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
